Location,MutOperator,NumMutStmt,NodeType,StmtType,LineNum,MetStmtTotal,MetStmtIdx,MetStmtSucc,NumTests,ReturnType,TryCatch,RetByRef,MetParaCount,MetMagic,Detected
244,LogicalOr,3,PhpParser\Node\Expr\BinaryOp\BooleanOr,PhpParser\Node\Stmt\If_,341,4,1,0,5,none,0,0,1,0,1
245,TrueValue,1,PhpParser\Node\Expr\ConstFetch,none,342,0,0,0,4,none,0,0,0,0,1
246,FalseValue,1,PhpParser\Node\Expr\ConstFetch,none,348,0,0,0,1,none,0,0,0,0,1
247,PregQuote,2,PhpParser\Node\Expr\FuncCall,PhpParser\Node\Stmt\Return_,351,4,3,0,1,none,0,0,1,0,1
248,CastBool,2,PhpParser\Node\Expr\Cast\Bool_,PhpParser\Node\Stmt\Return_,351,4,3,0,1,none,0,0,1,0,1
249,PublicVisibility,1,PhpParser\Node\Stmt\ClassMethod,none,334,0,0,0,342,none,0,0,0,0,1
250,NotIdentical,4,PhpParser\Node\Expr\BinaryOp\NotIdentical,PhpParser\Node\Stmt\Return_,361,1,0,0,9,none,0,0,0,0,1
251,GreaterThan,4,PhpParser\Node\Expr\BinaryOp\Greater,PhpParser\Node\Stmt\Return_,361,1,0,0,9,none,0,0,0,0,1
252,GreaterThanNegotiation,4,PhpParser\Node\Expr\BinaryOp\Greater,PhpParser\Node\Stmt\Return_,361,1,0,0,9,none,0,0,0,0,1
253,LogicalAnd,4,PhpParser\Node\Expr\BinaryOp\BooleanAnd,PhpParser\Node\Stmt\Return_,361,1,0,0,9,none,0,0,0,0,1
254,PublicVisibility,1,PhpParser\Node\Stmt\ClassMethod,none,359,0,0,0,36,none,0,0,0,0,1
255,LogicalNot,2,PhpParser\Node\Expr\BooleanNot,PhpParser\Node\Stmt\If_,373,8,1,0,11,none,0,0,0,0,1
256,LogicalAnd,2,PhpParser\Node\Expr\BinaryOp\BooleanAnd,PhpParser\Node\Stmt\If_,373,8,1,0,11,none,0,0,0,0,1
257,LogicalNot,2,PhpParser\Node\Expr\BooleanNot,PhpParser\Node\Stmt\If_,389,8,4,0,9,none,0,0,0,0,1
258,LogicalAnd,2,PhpParser\Node\Expr\BinaryOp\BooleanAnd,PhpParser\Node\Stmt\If_,389,8,4,0,9,none,0,0,0,0,1
259,LogicalNot,2,PhpParser\Node\Expr\BooleanNot,PhpParser\Node\Stmt\If_,397,8,6,0,8,none,0,0,0,0,1
260,LogicalAnd,2,PhpParser\Node\Expr\BinaryOp\BooleanAnd,PhpParser\Node\Stmt\If_,397,8,6,0,8,none,0,0,0,0,1
261,TrueValue,1,PhpParser\Node\Expr\ConstFetch,none,401,0,0,0,7,none,0,0,0,0,1
262,PublicVisibility,1,PhpParser\Node\Stmt\ClassMethod,none,369,0,0,0,2958,none,0,0,0,0,1
263,Identical,1,PhpParser\Node\Expr\BinaryOp\Identical,PhpParser\Node\Stmt\If_,19,2,0,0,4,none,0,0,5,1,1
264,MethodCallRemoval,1,PhpParser\Node\Stmt\Expression,none,25,0,0,0,4,none,0,0,0,0,1
265,MethodCallRemoval,1,PhpParser\Node\Stmt\Expression,none,19,0,0,0,2,none,0,0,0,0,1
266,FalseValue,1,PhpParser\Node\Expr\ConstFetch,none,35,0,0,0,1,none,0,0,0,0,1
267,InstanceOf_,5,PhpParser\Node\Expr\Instanceof_,none,31,0,0,0,25,none,0,0,0,0,1
268,InstanceOf_,5,PhpParser\Node\Expr\Instanceof_,none,31,0,0,0,25,none,0,0,0,0,0
269,LogicalNot,5,PhpParser\Node\Expr\BooleanNot,PhpParser\Node\Stmt\Expression,31,5,0,0,25,none,0,0,5,1,1
270,LogicalAnd,5,PhpParser\Node\Expr\BinaryOp\BooleanAnd,PhpParser\Node\Stmt\Expression,31,5,0,0,25,none,0,0,5,1,1
271,DecrementInteger,3,PhpParser\Node\Scalar\LNumber,none,33,0,0,0,25,none,0,0,0,0,1
272,IncrementInteger,3,PhpParser\Node\Scalar\LNumber,none,33,0,0,0,25,none,0,0,0,0,0
273,OneZeroInteger,3,PhpParser\Node\Scalar\LNumber,none,33,0,0,0,25,none,0,0,0,0,1
274,Ternary,5,PhpParser\Node\Expr\Ternary,PhpParser\Node\Stmt\Expression,31,5,0,0,69,none,0,0,5,1,1
275,MethodCallRemoval,1,PhpParser\Node\Stmt\Expression,none,34,0,0,0,25,none,0,0,0,0,1
276,InstanceOf_,3,PhpParser\Node\Expr\Instanceof_,none,50,0,0,0,2,none,0,0,0,0,1
277,InstanceOf_,3,PhpParser\Node\Expr\Instanceof_,none,50,0,0,0,2,none,0,0,0,0,1
278,Ternary,3,PhpParser\Node\Expr\Ternary,PhpParser\Node\Stmt\Return_,50,1,0,0,5,none,0,0,2,0,1
279,PublicVisibility,1,PhpParser\Node\Stmt\ClassMethod,none,48,0,0,0,30,none,0,0,0,0,1
280,LogicalNot,1,PhpParser\Node\Expr\BooleanNot,PhpParser\Node\Stmt\If_,71,9,0,0,19,none,0,0,4,0,1
281,NewObject,1,PhpParser\Node\Stmt\Return_,none,72,0,0,0,3,none,0,0,0,0,1
282,DecrementInteger,6,PhpParser\Node\Scalar\LNumber,none,81,0,0,0,18,none,0,0,0,0,0
283,IncrementInteger,6,PhpParser\Node\Scalar\LNumber,none,81,0,0,0,18,none,0,0,0,0,1
284,Division,6,PhpParser\Node\Expr\BinaryOp\Div,PhpParser\Node\Stmt\Expression,81,9,1,0,18,none,0,0,4,0,1
285,RoundingFamily,6,PhpParser\Node\Expr\FuncCall,PhpParser\Node\Stmt\Expression,81,9,1,0,18,none,0,0,4,0,1
286,RoundingFamily,6,PhpParser\Node\Expr\FuncCall,PhpParser\Node\Stmt\Expression,81,9,1,0,18,none,0,0,4,0,0
287,CastInt,6,PhpParser\Node\Expr\Cast\Int_,PhpParser\Node\Stmt\Expression,81,9,1,0,18,none,0,0,4,0,1
288,DecrementInteger,3,PhpParser\Node\Scalar\LNumber,none,82,0,0,0,18,none,0,0,0,0,1
289,IncrementInteger,3,PhpParser\Node\Scalar\LNumber,none,82,0,0,0,18,none,0,0,0,0,1
290,Identical,3,PhpParser\Node\Expr\BinaryOp\Identical,PhpParser\Node\Stmt\If_,82,9,2,0,18,none,0,0,4,0,1
291,DecrementInteger,3,PhpParser\Node\Scalar\LNumber,none,85,0,0,0,13,none,0,0,0,0,1
292,IncrementInteger,3,PhpParser\Node\Scalar\LNumber,none,85,0,0,0,13,none,0,0,0,0,1
293,Identical,3,PhpParser\Node\Expr\BinaryOp\Identical,none,85,9,0,0,13,none,0,0,4,0,1
294,NotIdentical,1,PhpParser\Node\Expr\BinaryOp\NotIdentical,PhpParser\Node\Stmt\If_,109,9,7,0,18,none,0,0,4,0,1
295,Assignment,1,PhpParser\Node\Expr\AssignOp\Concat,none,110,9,0,0,7,none,0,0,4,0,1
296,PublicVisibility,1,PhpParser\Node\Stmt\ClassMethod,none,65,0,0,0,14700,none,0,0,0,0,1
297,FunctionCall,1,PhpParser\Node\Stmt\Return_,none,127,0,0,0,19,none,0,0,0,0,1
298,PublicVisibility,1,PhpParser\Node\Stmt\ClassMethod,none,125,0,0,0,76,none,0,0,0,0,1
299,FalseValue,2,PhpParser\Node\Expr\ConstFetch,none,141,0,0,0,18,none,0,0,0,0,1
300,NotIdentical,2,PhpParser\Node\Expr\BinaryOp\NotIdentical,PhpParser\Node\Stmt\If_,141,3,1,0,18,none,0,0,1,0,1
301,DecrementInteger,4,PhpParser\Node\Scalar\LNumber,none,142,0,0,0,1,none,0,0,0,0,1
302,IncrementInteger,4,PhpParser\Node\Scalar\LNumber,none,142,0,0,0,1,none,0,0,0,0,1
303,OneZeroInteger,4,PhpParser\Node\Scalar\LNumber,none,142,0,0,0,1,none,0,0,0,0,1
304,UnwrapSubstr,4,PhpParser\Node\Expr\FuncCall,none,142,3,0,0,1,none,0,0,1,0,1
305,PublicVisibility,1,PhpParser\Node\Stmt\ClassMethod,none,153,0,0,0,4,none,0,0,0,0,1
306,PublicVisibility,1,PhpParser\Node\Stmt\ClassMethod,none,163,0,0,0,8,none,0,0,0,0,1
307,NotIdentical,1,PhpParser\Node\Expr\BinaryOp\NotIdentical,PhpParser\Node\Stmt\Return_,175,1,0,0,1,none,0,0,0,0,1
308,PublicVisibility,1,PhpParser\Node\Stmt\ClassMethod,none,173,0,0,0,4,none,0,0,0,0,1
