Location,MutOperator,NumMutStmt,NodeType,StmtType,LineNum,MetStmtTotal,MetStmtIdx,MetStmtSucc,NumTests,ReturnType,TryCatch,RetByRef,MetParaCount,MetMagic,Detected
398,MethodCallRemoval,1,PhpParser\Node\Stmt\Expression,none,215,0,0,0,0,none,0,0,0,0,0
399,ProtectedVisibility,1,PhpParser\Node\Stmt\ClassMethod,none,198,0,0,0,0,none,0,0,0,0,0
400,ProtectedVisibility,1,PhpParser\Node\Stmt\ClassMethod,none,222,0,0,0,0,none,0,0,0,0,0
401,FalseValue,2,PhpParser\Node\Expr\ConstFetch,none,238,0,0,0,0,none,0,0,0,0,0
402,NotIdentical,2,PhpParser\Node\Expr\BinaryOp\NotIdentical,PhpParser\Node\Stmt\If_,238,1,0,0,0,none,0,0,0,0,0
403,ProtectedVisibility,1,PhpParser\Node\Stmt\ClassMethod,none,236,0,0,0,0,none,0,0,0,0,0
404,ProtectedVisibility,1,PhpParser\Node\Stmt\ClassMethod,none,248,0,0,0,0,none,0,0,0,0,0
405,LogicalNot,3,PhpParser\Node\Expr\BooleanNot,none,280,2,0,0,0,none,1,0,0,0,0
406,LogicalNot,3,PhpParser\Node\Expr\BooleanNot,none,280,2,0,0,0,none,1,0,0,0,0
407,LogicalAnd,3,PhpParser\Node\Expr\BinaryOp\BooleanAnd,none,280,2,0,0,0,none,1,0,0,0,0
408,MethodCallRemoval,1,PhpParser\Node\Stmt\Expression,none,288,0,0,0,0,none,0,0,0,0,0
409,MethodCallRemoval,1,PhpParser\Node\Stmt\Expression,none,294,0,0,0,0,none,0,0,0,0,0
410,ProtectedVisibility,1,PhpParser\Node\Stmt\ClassMethod,none,267,0,0,0,0,none,0,0,0,0,0
411,LogicalAnd,1,PhpParser\Node\Expr\BinaryOp\BooleanAnd,PhpParser\Node\Stmt\If_,306,2,0,0,0,none,0,0,0,0,0
412,TrueValue,1,PhpParser\Node\Expr\ConstFetch,none,307,0,0,0,0,none,0,0,0,0,0
413,FalseValue,1,PhpParser\Node\Expr\ConstFetch,none,309,0,0,0,0,none,0,0,0,0,0
414,ProtectedVisibility,1,PhpParser\Node\Stmt\ClassMethod,none,303,0,0,0,0,none,0,0,0,0,0
415,LogicalNot,5,PhpParser\Node\Expr\BooleanNot,none,319,1,0,0,0,none,0,0,0,0,0
416,LogicalNot,5,PhpParser\Node\Expr\BooleanNot,none,319,1,0,0,0,none,0,0,0,0,0
417,LogicalAnd,5,PhpParser\Node\Expr\BinaryOp\BooleanAnd,none,319,1,0,0,0,none,0,0,0,0,0
418,LogicalNot,5,PhpParser\Node\Expr\BooleanNot,none,319,1,0,0,0,none,0,0,0,0,0
419,LogicalOr,5,PhpParser\Node\Expr\BinaryOp\BooleanOr,none,319,1,0,0,0,none,0,0,0,0,0
420,Continue_,1,PhpParser\Node\Stmt\Continue_,none,320,0,0,0,0,none,0,0,0,0,0
421,LogicalNot,1,PhpParser\Node\Expr\BooleanNot,none,325,1,0,0,0,none,0,0,0,0,0
422,NotIdentical,1,PhpParser\Node\Expr\BinaryOp\NotIdentical,none,326,1,0,0,0,none,0,0,0,0,0
423,Foreach_,1,PhpParser\Node\Stmt\Foreach_,PhpParser\Node\Stmt\Foreach_,317,1,0,0,0,none,0,0,0,0,0
424,ProtectedVisibility,1,PhpParser\Node\Stmt\ClassMethod,none,315,0,0,0,0,none,0,0,0,0,0
425,LogicalNot,1,PhpParser\Node\Expr\BooleanNot,none,348,1,0,0,0,none,0,0,0,0,0
426,NotIdentical,9,PhpParser\Node\Expr\BinaryOp\NotIdentical,none,351,1,0,0,0,none,0,0,0,0,0
427,DecrementInteger,9,PhpParser\Node\Scalar\LNumber,none,351,0,0,0,0,none,0,0,0,0,0
428,IncrementInteger,9,PhpParser\Node\Scalar\LNumber,none,351,0,0,0,0,none,0,0,0,0,0
429,OneZeroInteger,9,PhpParser\Node\Scalar\LNumber,none,351,0,0,0,0,none,0,0,0,0,0
430,DecrementInteger,9,PhpParser\Node\Scalar\LNumber,none,351,0,0,0,0,none,0,0,0,0,0
431,IncrementInteger,9,PhpParser\Node\Scalar\LNumber,none,351,0,0,0,0,none,0,0,0,0,0
432,UnwrapSubstr,9,PhpParser\Node\Expr\FuncCall,none,351,1,0,0,0,none,0,0,0,0,0
433,NotIdentical,9,PhpParser\Node\Expr\BinaryOp\NotIdentical,none,351,1,0,0,0,none,0,0,0,0,0
434,LogicalAnd,9,PhpParser\Node\Expr\BinaryOp\BooleanAnd,none,351,1,0,0,0,none,0,0,0,0,0
435,Foreach_,1,PhpParser\Node\Stmt\Foreach_,none,347,1,0,0,0,none,0,0,0,0,0
436,Ternary,1,PhpParser\Node\Expr\Ternary,none,369,1,0,0,0,none,0,0,0,0,0
437,LogicalNot,1,PhpParser\Node\Expr\BooleanNot,none,371,1,0,0,0,none,0,0,0,0,0
438,Foreach_,1,PhpParser\Node\Stmt\Foreach_,none,370,1,0,0,0,none,0,0,0,0,0
439,Foreach_,1,PhpParser\Node\Stmt\Foreach_,PhpParser\Node\Stmt\Foreach_,342,1,0,0,0,none,0,0,0,0,0
440,ProtectedVisibility,1,PhpParser\Node\Stmt\ClassMethod,none,339,0,0,0,0,none,0,0,0,0,0
441,LogicalAnd,1,PhpParser\Node\Expr\BinaryOp\BooleanAnd,PhpParser\Node\Stmt\If_,395,3,0,0,0,none,0,0,1,0,0
442,IncrementInteger,6,PhpParser\Node\Scalar\LNumber,none,396,0,0,0,0,none,0,0,0,0,0
443,OneZeroInteger,6,PhpParser\Node\Scalar\LNumber,none,396,0,0,0,0,none,0,0,0,0,0
444,DecrementInteger,6,PhpParser\Node\Scalar\LNumber,none,396,0,0,0,0,none,0,0,0,0,0
445,IncrementInteger,6,PhpParser\Node\Scalar\LNumber,none,396,0,0,0,0,none,0,0,0,0,0
446,OneZeroInteger,6,PhpParser\Node\Scalar\LNumber,none,396,0,0,0,0,none,0,0,0,0,0
447,NewObject,6,PhpParser\Node\Stmt\Return_,none,396,0,0,0,0,none,0,0,0,0,0
448,LogicalAnd,5,PhpParser\Node\Expr\BinaryOp\BooleanAnd,PhpParser\Node\Stmt\If_,399,3,1,0,0,none,0,0,1,0,0
449,InstanceOf_,5,PhpParser\Node\Expr\Instanceof_,none,399,0,0,0,0,none,0,0,0,0,0
450,InstanceOf_,5,PhpParser\Node\Expr\Instanceof_,none,399,0,0,0,0,none,0,0,0,0,0
451,LogicalNot,5,PhpParser\Node\Expr\BooleanNot,PhpParser\Node\Stmt\If_,399,3,1,0,0,none,0,0,1,0,0
452,LogicalAnd,5,PhpParser\Node\Expr\BinaryOp\BooleanAnd,PhpParser\Node\Stmt\If_,399,3,1,0,0,none,0,0,1,0,0
453,NewObject,1,PhpParser\Node\Stmt\Return_,none,400,0,0,0,0,none,0,0,0,0,0
454,NewObject,1,PhpParser\Node\Stmt\Return_,none,403,0,0,0,0,none,0,0,0,0,0
455,ProtectedVisibility,1,PhpParser\Node\Stmt\ClassMethod,none,393,0,0,0,0,none,0,0,0,0,0
456,DecrementInteger,3,PhpParser\Node\Scalar\LNumber,none,414,0,0,0,0,none,0,0,0,0,0
457,IncrementInteger,3,PhpParser\Node\Scalar\LNumber,none,414,0,0,0,0,none,0,0,0,0,0
458,OneZeroInteger,3,PhpParser\Node\Scalar\LNumber,none,414,0,0,0,0,none,0,0,0,0,0
459,OneZeroInteger,2,PhpParser\Node\Scalar\LNumber,none,421,0,0,0,0,none,0,0,0,0,0
460,Identical,2,PhpParser\Node\Expr\BinaryOp\Identical,none,421,3,0,0,0,none,0,0,1,0,0
461,MethodCallRemoval,1,PhpParser\Node\Stmt\Expression,none,427,0,0,0,0,none,0,0,0,0,0
462,PublicVisibility,1,PhpParser\Node\Stmt\ClassMethod,none,412,0,0,0,0,none,0,0,0,0,0
463,UnwrapArrayMap,1,PhpParser\Node\Expr\FuncCall,PhpParser\Node\Stmt\Expression,442,2,0,0,0,none,0,0,0,0,0
464,InstanceOf_,3,PhpParser\Node\Expr\Instanceof_,none,447,0,0,0,0,none,0,0,0,0,0
465,InstanceOf_,3,PhpParser\Node\Expr\Instanceof_,none,447,0,0,0,0,none,0,0,0,0,0
466,LogicalAnd,3,PhpParser\Node\Expr\BinaryOp\BooleanAnd,none,447,2,0,0,0,none,0,0,0,0,0
467,MethodCallRemoval,1,PhpParser\Node\Stmt\Expression,none,448,0,0,0,0,none,0,0,0,0,0
468,Foreach_,1,PhpParser\Node\Stmt\Foreach_,PhpParser\Node\Stmt\Foreach_,446,2,1,0,0,none,0,0,0,0,0
469,ProtectedVisibility,1,PhpParser\Node\Stmt\ClassMethod,none,440,0,0,0,0,none,0,0,0,0,0
470,ProtectedVisibility,1,PhpParser\Node\Stmt\ClassMethod,none,459,0,0,0,0,none,0,0,0,0,0
