Location,MutOperator,NumMutStmt,NodeType,StmtType,LineNum,MetStmtTotal,MetStmtIdx,MetStmtSucc,NumTests,ReturnType,TryCatch,RetByRef,MetParaCount,MetMagic,Detected
187,OneZeroInteger,3,PhpParser\Node\Scalar\LNumber,none,39,0,0,0,4,none,0,0,0,0,1
188,Identical,3,PhpParser\Node\Expr\BinaryOp\Identical,none,39,6,0,0,4,none,0,0,1,0,1
189,Throw_,1,PhpParser\Node\Stmt\Throw_,none,40,0,0,0,2,none,0,0,0,0,1
190,Decrement,1,PhpParser\Node\Expr\PostDec,none,42,6,0,0,3,none,0,0,1,0,1
191,MethodCallRemoval,1,PhpParser\Node\Stmt\Expression,none,46,0,0,0,115,none,0,0,0,0,1
192,Identical,2,PhpParser\Node\Expr\BinaryOp\Identical,none,48,6,0,0,115,none,0,0,1,0,1
193,LogicalAnd,2,PhpParser\Node\Expr\BinaryOp\BooleanAnd,none,48,6,0,0,230,none,0,0,1,0,1
194,Throw_,1,PhpParser\Node\Stmt\Throw_,none,51,0,0,0,2,none,0,0,0,0,1
195,MethodCallRemoval,1,PhpParser\Node\Stmt\Expression,none,54,0,0,0,115,none,0,0,0,0,1
196,MethodCallRemoval,1,PhpParser\Node\Stmt\Expression,none,55,0,0,0,110,none,0,0,0,0,1
197,MethodCallRemoval,1,PhpParser\Node\Stmt\Expression,none,58,0,0,0,7,none,0,0,0,0,1
198,MethodCallRemoval,1,PhpParser\Node\Stmt\Expression,none,61,0,0,0,109,none,0,0,0,0,1
199,While_,4,PhpParser\Node\Stmt\While_,PhpParser\Node\Stmt\While_,24,6,3,0,1582,none,0,0,1,0,1
200,GreaterThan,2,PhpParser\Node\Expr\BinaryOp\Greater,PhpParser\Node\Stmt\If_,65,6,5,0,92,none,0,0,1,0,0
201,GreaterThanNegotiation,2,PhpParser\Node\Expr\BinaryOp\Greater,PhpParser\Node\Stmt\If_,65,6,5,0,92,none,0,0,1,0,1
202,TrueValue,1,PhpParser\Node\Expr\ConstFetch,none,72,0,0,0,20,none,0,0,0,0,0
203,TrueValue,1,PhpParser\Node\Expr\ConstFetch,none,74,0,0,0,20,none,0,0,0,0,0
204,TrueValue,1,PhpParser\Node\Expr\ConstFetch,none,75,0,0,0,20,none,0,0,0,0,0
205,TrueValue,1,PhpParser\Node\Expr\ConstFetch,none,76,0,0,0,20,none,0,0,0,0,0
206,ArrayItemRemoval,1,PhpParser\Node\Expr\Array_,PhpParser\Node\Stmt\Expression,73,10,1,0,20,none,0,0,0,0,1
207,TrueValue,1,PhpParser\Node\Expr\ConstFetch,none,80,0,0,0,20,none,0,0,0,0,0
208,TrueValue,1,PhpParser\Node\Expr\ConstFetch,none,81,0,0,0,20,none,0,0,0,0,0
209,TrueValue,1,PhpParser\Node\Expr\ConstFetch,none,82,0,0,0,20,none,0,0,0,0,0
210,TrueValue,1,PhpParser\Node\Expr\ConstFetch,none,83,0,0,0,20,none,0,0,0,0,0
