Location,MutOperator,NumMutStmt,NodeType,StmtType,LineNum,MetStmtTotal,MetStmtIdx,MetStmtSucc,NumTests,ReturnType,TryCatch,RetByRef,MetParaCount,MetMagic,Detected
603,MethodCallRemoval,1,PhpParser\Node\Stmt\Expression,none,62,0,0,0,2,none,0,0,0,0,1
604,MethodCallRemoval,1,PhpParser\Node\Stmt\Expression,none,64,0,0,0,0,none,0,0,0,0,0
605,PublicVisibility,1,PhpParser\Node\Stmt\ClassMethod,none,58,0,0,0,66,none,0,0,0,0,1
606,MethodCallRemoval,1,PhpParser\Node\Stmt\Expression,none,75,0,0,0,0,none,0,0,0,0,0
607,PublicVisibility,1,PhpParser\Node\Stmt\ClassMethod,none,73,0,0,0,0,none,0,0,0,0,0
608,PublicVisibility,1,PhpParser\Node\Stmt\ClassMethod,none,80,0,0,0,0,none,0,0,0,0,0
609,Increment,1,PhpParser\Node\Expr\PostInc,none,95,3,0,0,0,PhpParser\Node\Identifier,0,0,1,0,0
610,DecrementInteger,4,PhpParser\Node\Scalar\LNumber,none,97,0,0,0,0,none,0,0,0,0,0
611,IncrementInteger,4,PhpParser\Node\Scalar\LNumber,none,97,0,0,0,0,none,0,0,0,0,0
612,OneZeroInteger,4,PhpParser\Node\Scalar\LNumber,none,97,0,0,0,0,none,0,0,0,0,0
613,Minus,4,PhpParser\Node\Expr\BinaryOp\Minus,none,97,3,0,0,0,PhpParser\Node\Identifier,0,0,1,0,0
614,DecrementInteger,4,PhpParser\Node\Scalar\LNumber,none,98,0,0,0,0,none,0,0,0,0,0
615,IncrementInteger,4,PhpParser\Node\Scalar\LNumber,none,98,0,0,0,0,none,0,0,0,0,0
616,OneZeroInteger,4,PhpParser\Node\Scalar\LNumber,none,98,0,0,0,0,none,0,0,0,0,0
617,Minus,4,PhpParser\Node\Expr\BinaryOp\Minus,none,98,3,0,0,0,PhpParser\Node\Identifier,0,0,1,0,0
618,IncrementInteger,2,PhpParser\Node\Scalar\LNumber,none,101,0,0,0,2,none,0,0,0,0,0
619,OneZeroInteger,2,PhpParser\Node\Scalar\LNumber,none,101,0,0,0,2,none,0,0,0,0,0
620,PublicVisibility,1,PhpParser\Node\Stmt\ClassMethod,none,114,0,0,0,8,none,0,0,0,0,1
621,PublicVisibility,1,PhpParser\Node\Stmt\ClassMethod,none,40,0,0,0,4,none,0,0,0,0,0
622,PublicVisibility,1,PhpParser\Node\Stmt\ClassMethod,none,45,0,0,0,0,none,0,0,0,0,0
623,CastArray,2,PhpParser\Node\Expr\Cast\Array_,PhpParser\Node\Stmt\Return_,57,1,0,0,8,none,0,0,1,0,0
624,FunctionCall,2,PhpParser\Node\Stmt\Return_,none,57,0,0,0,8,none,0,0,0,0,0
625,PublicVisibility,1,PhpParser\Node\Stmt\ClassMethod,none,53,0,0,0,48,none,0,0,0,0,0
626,MethodCallRemoval,1,PhpParser\Node\Stmt\Expression,none,69,0,0,0,5,none,0,0,0,0,0
627,PublicVisibility,1,PhpParser\Node\Stmt\ClassMethod,none,63,0,0,0,200,none,0,0,0,0,0
628,MethodCallRemoval,1,PhpParser\Node\Stmt\Expression,none,81,0,0,0,3,none,0,0,0,0,0
629,PublicVisibility,1,PhpParser\Node\Stmt\ClassMethod,none,79,0,0,0,24,none,0,0,0,0,0
630,FunctionCallRemoval,1,PhpParser\Node\Stmt\Expression,none,87,0,0,0,3,none,0,0,0,0,0
631,MethodCallRemoval,1,PhpParser\Node\Stmt\Expression,none,89,0,0,0,3,none,0,0,0,0,0
632,PublicVisibility,1,PhpParser\Node\Stmt\ClassMethod,none,84,0,0,0,84,none,0,0,0,0,0
633,CastBool,1,PhpParser\Node\Expr\Cast\Bool_,PhpParser\Node\Stmt\Return_,97,1,0,0,1,PhpParser\Node\Identifier,0,0,0,0,0
634,PublicVisibility,1,PhpParser\Node\Stmt\ClassMethod,none,95,0,0,0,4,none,0,0,0,0,1
635,PublicVisibility,1,PhpParser\Node\Stmt\ClassMethod,none,105,0,0,0,24,none,0,0,0,0,0
636,PublicVisibility,1,PhpParser\Node\Stmt\ClassMethod,none,115,0,0,0,360,none,0,0,0,0,0
637,Ternary,1,PhpParser\Node\Expr\Ternary,PhpParser\Node\Stmt\Expression,127,3,0,0,9,PhpParser\Node\Identifier,0,0,1,0,0
638,Foreach_,1,PhpParser\Node\Stmt\Foreach_,PhpParser\Node\Stmt\Foreach_,130,3,1,0,20,PhpParser\Node\Identifier,0,0,1,0,0
639,ArrayOneItem,1,PhpParser\Node\Stmt\Return_,none,136,0,0,0,9,none,0,0,0,0,0
640,PublicVisibility,1,PhpParser\Node\Stmt\ClassMethod,none,125,0,0,0,494,none,0,0,0,0,0
641,MethodCallRemoval,1,PhpParser\Node\Stmt\Expression,none,20,0,0,0,0,none,0,0,0,0,0
