Location,MutOperator,NumMutStmt,NodeType,StmtType,LineNum,MetStmtTotal,MetStmtIdx,MetStmtSucc,NumTests,ReturnType,TryCatch,RetByRef,MetParaCount,MetMagic,Detected
770,InstanceOf_,2,PhpParser\Node\Expr\Instanceof_,none,94,0,0,0,32,none,0,0,0,0,1
771,LogicalOr,5,PhpParser\Node\Expr\BinaryOp\BooleanOr,PhpParser\Node\Stmt\Return_,92,1,0,0,96,none,0,0,1,0,1
772,InstanceOf_,2,PhpParser\Node\Expr\Instanceof_,none,95,0,0,0,32,none,0,0,0,0,1
773,InstanceOf_,2,PhpParser\Node\Expr\Instanceof_,none,95,0,0,0,32,none,0,0,0,0,1
774,LogicalOr,5,PhpParser\Node\Expr\BinaryOp\BooleanOr,PhpParser\Node\Stmt\Return_,92,1,0,0,128,none,0,0,1,0,1
775,Identical,1,PhpParser\Node\Expr\BinaryOp\Identical,PhpParser\Node\Stmt\If_,29,9,0,0,0,none,0,0,3,0,0
776,InstanceOf_,3,PhpParser\Node\Expr\Instanceof_,none,34,0,0,0,0,none,0,0,0,0,0
777,InstanceOf_,3,PhpParser\Node\Expr\Instanceof_,none,34,0,0,0,0,none,0,0,0,0,0
778,LogicalNot,3,PhpParser\Node\Expr\BooleanNot,PhpParser\Node\Stmt\If_,34,9,1,0,0,none,0,0,3,0,0
779,LogicalNot,1,PhpParser\Node\Expr\BooleanNot,PhpParser\Node\Stmt\If_,40,9,2,0,0,none,0,0,3,0,0
780,FalseValue,2,PhpParser\Node\Expr\ConstFetch,none,65,0,0,0,0,none,0,0,0,0,0
781,NotIdentical,2,PhpParser\Node\Expr\BinaryOp\NotIdentical,none,73,5,0,0,0,none,0,0,2,0,0
782,LogicalAnd,2,PhpParser\Node\Expr\BinaryOp\BooleanAnd,none,73,5,0,0,0,none,0,0,2,0,0
783,Continue_,1,PhpParser\Node\Stmt\Continue_,none,74,0,0,0,0,none,0,0,0,0,0
784,Foreach_,1,PhpParser\Node\Stmt\Foreach_,PhpParser\Node\Stmt\Foreach_,70,5,2,0,0,none,0,0,2,0,0
785,BitwiseOr,2,PhpParser\Node\Expr\BinaryOp\BitwiseOr,PhpParser\Node\Stmt\Expression,80,5,3,0,0,none,0,0,2,0,0
786,FunctionCallRemoval,2,PhpParser\Node\Stmt\Expression,none,80,0,0,0,0,none,0,0,0,0,0
787,ProtectedVisibility,2,PhpParser\Node\Stmt\ClassMethod,none,65,0,0,0,0,none,0,0,0,0,0
788,ArrayItem,1,PhpParser\Node\Expr\ArrayItem,none,102,3,0,0,0,none,0,0,1,0,0
789,ArrayItemRemoval,1,PhpParser\Node\Expr\Array_,none,99,3,0,0,0,none,0,0,1,0,0
790,Foreach_,1,PhpParser\Node\Stmt\Foreach_,PhpParser\Node\Stmt\Foreach_,97,3,1,0,0,none,0,0,1,0,0
791,ProtectedVisibility,1,PhpParser\Node\Stmt\ClassMethod,none,92,0,0,0,0,none,0,0,0,0,0
792,LogicalAnd,1,PhpParser\Node\Expr\BinaryOp\BooleanAnd,none,121,1,0,0,0,none,0,0,1,0,0
793,ProtectedVisibility,1,PhpParser\Node\Stmt\ClassMethod,none,117,0,0,0,0,none,0,0,0,0,0
794,NotIdentical,3,PhpParser\Node\Expr\BinaryOp\NotIdentical,PhpParser\Node\Stmt\If_,34,8,0,0,0,none,0,0,3,0,0
795,NotIdentical,3,PhpParser\Node\Expr\BinaryOp\NotIdentical,PhpParser\Node\Stmt\If_,34,8,0,0,0,none,0,0,3,0,0
796,LogicalOr,3,PhpParser\Node\Expr\BinaryOp\BooleanOr,PhpParser\Node\Stmt\If_,34,8,0,0,0,none,0,0,3,0,0
797,UnwrapArrayMerge,2,PhpParser\Node\Expr\FuncCall,none,46,8,0,0,0,none,0,0,3,0,0
798,UnwrapArrayMerge,2,PhpParser\Node\Expr\FuncCall,none,46,8,0,0,0,none,0,0,3,0,0
799,UnwrapArrayMerge,2,PhpParser\Node\Expr\FuncCall,none,50,8,0,0,0,none,0,0,3,0,0
800,UnwrapArrayMerge,2,PhpParser\Node\Expr\FuncCall,none,50,8,0,0,0,none,0,0,3,0,0
801,UnwrapArrayMerge,2,PhpParser\Node\Expr\FuncCall,none,54,8,0,0,0,none,0,0,3,0,0
802,UnwrapArrayMerge,2,PhpParser\Node\Expr\FuncCall,none,54,8,0,0,0,none,0,0,3,0,0
803,ArrayItemRemoval,4,PhpParser\Node\Expr\Array_,PhpParser\Node\Stmt\Return_,57,8,7,0,0,none,0,0,3,0,0
804,UnwrapArrayFilter,4,PhpParser\Node\Expr\FuncCall,PhpParser\Node\Stmt\Return_,57,8,7,0,0,none,0,0,3,0,0
805,UnwrapArrayMap,4,PhpParser\Node\Expr\FuncCall,PhpParser\Node\Stmt\Return_,57,8,7,0,0,none,0,0,3,0,0
806,FunctionCall,4,PhpParser\Node\Stmt\Return_,none,57,0,0,0,0,none,0,0,0,0,0
807,UnwrapArrayFilter,1,PhpParser\Node\Expr\FuncCall,none,78,5,0,0,0,none,0,0,4,0,0
808,LogicalNot,1,PhpParser\Node\Expr\BooleanNot,PhpParser\Node\Stmt\Return_,89,2,1,0,0,none,0,0,1,0,0
809,UnwrapArrayFilter,1,PhpParser\Node\Expr\FuncCall,none,86,5,0,0,0,none,0,0,4,0,0
810,LogicalNot,3,PhpParser\Node\Expr\BooleanNot,PhpParser\Node\Stmt\If_,93,5,3,0,0,none,0,0,4,0,0
811,LogicalNot,3,PhpParser\Node\Expr\BooleanNot,PhpParser\Node\Stmt\If_,93,5,3,0,0,none,0,0,4,0,0
812,LogicalAnd,3,PhpParser\Node\Expr\BinaryOp\BooleanAnd,PhpParser\Node\Stmt\If_,93,5,3,0,0,none,0,0,4,0,0
813,ProtectedVisibility,1,PhpParser\Node\Stmt\ClassMethod,none,73,0,0,0,0,none,0,0,0,0,0
814,FunctionCallRemoval,1,PhpParser\Node\Stmt\Expression,none,109,0,0,0,0,none,0,0,0,0,0
815,ArrayItem,1,PhpParser\Node\Expr\ArrayItem,none,119,4,0,0,0,none,0,0,1,0,0
816,ArrayItemRemoval,1,PhpParser\Node\Expr\Array_,none,116,4,0,0,0,none,0,0,1,0,0
817,Foreach_,1,PhpParser\Node\Stmt\Foreach_,PhpParser\Node\Stmt\Foreach_,114,4,2,0,0,none,0,0,1,0,0
818,ProtectedVisibility,1,PhpParser\Node\Stmt\ClassMethod,none,107,0,0,0,0,none,0,0,0,0,0
819,NotIdentical,3,PhpParser\Node\Expr\BinaryOp\NotIdentical,PhpParser\Node\Stmt\If_,33,11,0,0,0,none,0,0,3,0,0
