Location,MutOperator,NumMutStmt,NodeType,StmtType,LineNum,MetStmtTotal,MetStmtIdx,MetStmtSucc,NumTests,ReturnType,TryCatch,RetByRef,MetParaCount,MetMagic,Detected
303,NotIdentical,4,PhpParser\Node\Expr\BinaryOp\NotIdentical,PhpParser\Node\Stmt\If_,828,2,1,0,7,none,0,0,2,0,1
304,Identical,4,PhpParser\Node\Expr\BinaryOp\Identical,PhpParser\Node\Stmt\If_,828,2,1,0,7,none,0,0,2,0,1
305,LogicalLowerAnd,4,PhpParser\Node\Expr\BinaryOp\LogicalAnd,PhpParser\Node\Stmt\If_,828,2,1,0,7,none,0,0,2,0,0
306,UnwrapTrim,1,PhpParser\Node\Expr\FuncCall,none,834,2,0,0,5,none,0,0,2,0,0
307,UnwrapTrim,1,PhpParser\Node\Expr\FuncCall,none,835,2,0,0,5,none,0,0,2,0,0
308,UnwrapTrim,1,PhpParser\Node\Expr\FuncCall,none,841,2,0,0,5,none,0,0,2,0,1
309,Identical,1,PhpParser\Node\Expr\BinaryOp\Identical,none,843,2,0,0,5,none,0,0,2,0,1
310,Continue_,1,PhpParser\Node\Stmt\Continue_,none,845,0,0,0,0,none,0,0,0,0,0
311,IncrementInteger,3,PhpParser\Node\Scalar\LNumber,none,850,0,0,0,5,none,0,0,0,0,1
312,OneZeroInteger,3,PhpParser\Node\Scalar\LNumber,none,850,0,0,0,5,none,0,0,0,0,1
313,Identical,3,PhpParser\Node\Expr\BinaryOp\Identical,none,850,2,0,0,5,none,0,0,2,0,1
314,DecrementInteger,5,PhpParser\Node\Scalar\LNumber,none,855,0,0,0,5,none,0,0,0,0,1
315,IncrementInteger,5,PhpParser\Node\Scalar\LNumber,none,855,0,0,0,5,none,0,0,0,0,1
316,OneZeroInteger,5,PhpParser\Node\Scalar\LNumber,none,855,0,0,0,5,none,0,0,0,0,1
317,UnwrapSubstr,5,PhpParser\Node\Expr\FuncCall,none,855,2,0,0,5,none,0,0,2,0,1
318,Identical,5,PhpParser\Node\Expr\BinaryOp\Identical,none,855,2,0,0,5,none,0,0,2,0,1
319,Identical,2,PhpParser\Node\Expr\BinaryOp\Identical,none,857,2,0,0,1,none,0,0,2,0,1
320,Ternary,2,PhpParser\Node\Expr\Ternary,none,857,2,0,0,1,none,0,0,2,0,1
321,Foreach_,1,PhpParser\Node\Stmt\Foreach_,none,839,2,0,0,38,none,0,0,2,0,1
322,UnwrapTrim,1,PhpParser\Node\Expr\FuncCall,none,869,2,0,0,5,none,0,0,2,0,0
323,UnwrapTrim,1,PhpParser\Node\Expr\FuncCall,none,870,2,0,0,5,none,0,0,2,0,1
324,UnwrapTrim,1,PhpParser\Node\Expr\FuncCall,none,876,2,0,0,5,none,0,0,2,0,1
325,ArrayItemRemoval,1,PhpParser\Node\Expr\Array_,none,878,2,0,0,15,none,0,0,2,0,1
326,ArrayItemRemoval,1,PhpParser\Node\Expr\Array_,none,888,2,0,0,4,none,0,0,2,0,1
327,Foreach_,1,PhpParser\Node\Stmt\Foreach_,none,874,2,0,0,41,none,0,0,2,0,1
328,TrueValue,1,PhpParser\Node\Expr\ConstFetch,none,900,0,0,0,5,none,0,0,0,0,0
329,ArrayItemRemoval,1,PhpParser\Node\Expr\Array_,none,901,2,0,0,5,none,0,0,2,0,1
