MutOperator,NumMutInstr,Opcode,LineNum,BlockNum,MetInstrTotal,MetInstrIdx,MetInstrSucc,NumTests,ReturnType,LocalVars,TryCatch,Detected
NegateConditionalsMutator,16,153,217,10,137,54,83,17,I,9,0,1
NegateConditionalsMutator,16,153,218,12,137,59,78,10,I,9,0,1
NegateConditionalsMutator,16,153,228,20,137,105,32,17,I,9,0,1
NegateConditionalsMutator,8,198,230,21,137,115,22,7,I,9,0,1
NonVoidMethodCallMutator,2,182,208,0,137,8,129,17,I,9,0,1
NonVoidMethodCallMutator,2,182,209,6,137,25,112,17,I,9,0,1
NonVoidMethodCallMutator,2,182,217,9,137,53,84,17,I,9,0,1
NonVoidMethodCallMutator,2,182,218,11,137,58,79,10,I,9,0,1
NonVoidMethodCallMutator,4,183,219,13,137,68,69,3,I,9,0,1
NonVoidMethodCallMutator,4,183,221,15,137,81,56,10,I,9,0,1
NonVoidMethodCallMutator,4,183,224,17,137,93,44,17,I,9,0,1
NonVoidMethodCallMutator,2,183,231,22,137,122,15,6,I,9,0,1
NonVoidMethodCallMutator,2,182,234,24,137,130,7,17,I,9,0,1
PrimitiveReturnsMutator,4,172,235,25,137,136,1,17,I,9,0,1
RemoveConditionalMutator_EQUAL_ELSE,8,199,210,7,137,30,107,17,I,9,0,1
RemoveConditionalMutator_EQUAL_ELSE,16,153,217,10,137,54,83,17,I,9,0,1
