MutOperator,NumMutInstr,Opcode,LineNum,BlockNum,MetInstrTotal,MetInstrIdx,MetInstrSucc,NumTests,ReturnType,LocalVars,TryCatch,Detected
NonVoidMethodCallMutator,2,182,750,3,284,27,257,32,none,8,2,1
NonVoidMethodCallMutator,2,182,751,5,284,36,248,32,none,8,2,1
NonVoidMethodCallMutator,2,182,751,7,284,41,243,0,none,8,2,0
NonVoidMethodCallMutator,2,182,751,8,284,45,239,0,none,8,2,0
NonVoidMethodCallMutator,2,182,751,10,284,50,234,0,none,8,2,0
NonVoidMethodCallMutator,2,182,753,13,284,65,219,32,none,8,2,1
NonVoidMethodCallMutator,2,184,754,14,284,69,215,32,none,8,2,1
NonVoidMethodCallMutator,4,184,757,15,284,75,209,32,none,8,2,1
NonVoidMethodCallMutator,2,184,757,16,284,80,204,32,none,8,2,1
NonVoidMethodCallMutator,4,184,757,17,284,81,203,32,none,8,2,1
NonVoidMethodCallMutator,2,184,759,20,284,98,186,0,none,8,2,0
NonVoidMethodCallMutator,2,184,764,24,284,124,160,32,none,8,2,1
NonVoidMethodCallMutator,4,184,764,25,284,128,156,32,none,8,2,1
NonVoidMethodCallMutator,2,182,772,31,284,164,120,32,none,8,2,1
NonVoidMethodCallMutator,2,182,772,32,284,168,116,32,none,8,2,1
NonVoidMethodCallMutator,2,184,776,35,284,189,95,18,none,8,2,1
NonVoidMethodCallMutator,2,182,776,36,284,191,93,18,none,8,2,1
NonVoidMethodCallMutator,2,185,777,37,284,196,88,18,none,8,2,1
NonVoidMethodCallMutator,2,182,777,38,284,200,84,18,none,8,2,0
NonVoidMethodCallMutator,4,184,779,45,284,224,60,4,none,8,2,1
NonVoidMethodCallMutator,2,184,779,47,284,230,54,2,none,8,2,1
NonVoidMethodCallMutator,2,182,779,48,284,232,52,2,none,8,2,1
RemoveConditionalMutator_EQUAL_ELSE,8,198,751,6,284,37,247,32,none,8,2,1
RemoveConditionalMutator_EQUAL_ELSE,16,154,751,9,284,46,238,0,none,8,2,0
RemoveConditionalMutator_EQUAL_ELSE,16,153,779,49,284,233,51,2,none,8,2,1
RemoveConditionalMutator_EQUAL_IF,8,198,751,6,284,37,247,32,none,8,2,1
RemoveConditionalMutator_EQUAL_IF,16,154,751,9,284,46,238,0,none,8,2,0
RemoveConditionalMutator_EQUAL_IF,16,153,779,49,284,233,51,2,none,8,2,0
RemoveConditionalMutator_ORDER_ELSE,18,156,757,18,284,83,201,32,none,8,2,1
RemoveConditionalMutator_ORDER_ELSE,18,158,764,26,284,130,154,32,none,8,2,1
RemoveConditionalMutator_ORDER_ELSE,18,158,772,30,284,160,124,32,none,8,2,1
RemoveConditionalMutator_ORDER_ELSE,18,162,772,33,284,169,115,32,none,8,2,1
RemoveConditionalMutator_ORDER_ELSE,18,158,779,44,284,220,64,8,none,8,2,1
RemoveConditionalMutator_ORDER_ELSE,18,158,779,46,284,227,57,4,none,8,2,1
RemoveConditionalMutator_ORDER_IF,18,156,757,18,284,83,201,32,none,8,2,1
RemoveConditionalMutator_ORDER_IF,18,158,764,26,284,130,154,32,none,8,2,1
RemoveConditionalMutator_ORDER_IF,18,158,772,30,284,160,124,32,none,8,2,1
RemoveConditionalMutator_ORDER_IF,18,162,772,33,284,169,115,32,none,8,2,1
RemoveConditionalMutator_ORDER_IF,18,158,779,44,284,220,64,8,none,8,2,0
RemoveConditionalMutator_ORDER_IF,18,158,779,46,284,227,57,4,none,8,2,0
VoidMethodCallMutator,2,182,750,4,284,28,256,32,none,8,2,1
VoidMethodCallMutator,2,182,761,22,284,111,173,0,none,8,2,0
VoidMethodCallMutator,2,182,773,34,284,180,104,18,none,8,2,0
VoidMethodCallMutator,2,182,780,50,284,240,44,2,none,8,2,1
VoidMethodCallMutator,2,182,786,53,284,259,25,32,none,8,2,0
VoidMethodCallMutator,2,184,788,54,284,264,20,32,none,8,2,1
MemberVariableMutator,2,181,748,1,284,9,275,32,none,8,2,1
MemberVariableMutator,2,181,749,2,284,18,266,32,none,8,2,1
MemberVariableMutator,2,181,751,13,284,59,225,32,none,8,2,1
MemberVariableMutator,2,181,760,22,284,106,178,0,none,8,2,0
MemberVariableMutator,2,181,769,30,284,150,134,32,none,8,2,1
RemoveIncrementsMutator,4,132,781,51,284,243,41,2,none,8,2,0
ABSMutator,10,22,757,15,284,73,211,32,none,8,2,1
ABSMutator,10,180,757,16,284,77,207,32,none,8,2,1
ABSMutator,10,22,760,22,284,105,179,0,none,8,2,0
